Orario;Umidità dell'aria (%);Pressione (mPa);Temperatura dell'aria (°C);Punto di rugiada (°C);Direzione del vento (°);Velocità media del vento (km/h);Batteria (V);Fotocamera;Tipo di device;flags;hw;Latitudine;Livello liquido (mm);Longitudine;Lux;Umidità fogliare (%);Umidità suolo superficie (%);Umidità suolo profondità (%);Massima velocità del vento (km/h);Temperatura liquido (°C);pH;Foto;Pannello solare;Quantità di pioggia (mm);Qualità Segnale (dBm);rst;sd;Potenziale idrico 1 (Superficie);Potenziale idrico 2;Umidità suolo 1 (Superficie) (%);Umidità suolo 2 (%);Umidità suolo 3 (%);Umidità suolo 4 (%);Umidità suolo 5 (%);Umidità suolo 6 (%);Umidità suolo 7 (%);Umidità suolo 8 (%);Umidità suolo 9 (%);sms1;sms2;SNR;Radiazione solare (W/m2);Salinità suolo 1 (Superficie) (°C);Salinità suolo 2 (°C);Salinità suolo 3 (°C);Salinità suolo 4 (°C);Salinità suolo 5 (°C);Salinità suolo 6 (°C);Salinità suolo 7 (°C);Salinità suolo 8 (°C);Salinità suolo 9 (°C);Temperatura suolo 1 (Superficie) (°C);Temperatura suolo 2 (°C);Temperatura suolo 3 (°C);Temperatura suolo 4 (°C);Temperatura suolo 5 (°C);Temperatura suolo 6 (°C);Temperatura suolo 7 (°C);Temperatura suolo 8 (°C);Temperatura suolo 9 (°C);vpd;Umidità fogliare 1 (min);Umidità fogliare 2 (min);ID Sensore;Descrizione
2023-02-12 00:00:;;;;;;;4.27;;;;;;;;;;22.5;26.95;;;;;;;;;;;;22.5;26.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 23:00:;;;;;;;4.27;;;;;;;;;;22.45;26.95;;;;;;;;;;;;22.45;26.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 22:00:;;;;;;;4.27;;;;;;;;;;22.5;27;;;;;;;;;;;;22.5;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 21:00:;;;;;;;4.26;;;;;;;;;;22.45;26.9;;;;;;;;;;;;22.45;26.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 20:00:;;;;;;;4.27;;;;;;;;;;22.45;26.95;;;;;;;;;;;;22.45;26.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 19:00:;;;;;;;4.27;;;;;;;;;;22.4;26.9;;;;;;;;;;;;22.4;26.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 18:00:;;;;;;;4.27;;;;;;;;;;22.4;26.9;;;;;;;;;;;;22.4;26.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 17:00:;;;;;;;4.27;;;;;;;;;;22.4;26.9;;;;;;;;;;;;22.4;26.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 16:00:;;;;;;;4.26;;;;;;;;;;22.4;26.85;;;;;;;;;;;;22.4;26.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 15:00:;;;;;;;4.26;;;;;;;;;;22.35;26.9;;;;;;;;;;;;22.35;26.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 14:00:;;;;;;;4.26;;;;;;;;;;22.4;26.85;;;;;;;;;;;;22.4;26.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 13:00:;;;;;;;4.26;;;;;;;;;;22.3;26.8;;;;;;;;;;;;22.3;26.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 12:00:;;;;;;;4.26;;;;;;;;;;22.4;26.9;;;;;;;;;;;;22.4;26.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 11:00:;;;;;;;4.26;;;;;;;;;;22.4;26.8;;;;;;;;;;;;22.4;26.8;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 10:00:;;;;;;;4.26;;;;;;;;;;22.3;26.9;;;;;;;;;;;;22.3;26.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 09:00:;;;;;;;4.26;;;;;;;;;;22.4;26.85;;;;;;;;;;;;22.4;26.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 08:00:;;;;;;;4.26;;;;;;;;;;22.4;26.9;;;;;;;;;;;;22.4;26.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 07:00:;;;;;;;4.27;;;;;;;;;;22.5;27;;;;;;;;;;;;22.5;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 06:00:;;;;;;;4.26;;;;;;;;;;22.5;27;;;;;;;;;;;;22.5;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 05:00:;;;;;;;4.26;;;;;;;;;;22.45;27.05;;;;;;;;;;;;22.45;27.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 04:00:;;;;;;;4.26;;;;;;;;;;22.5;27.15;;;;;;;;;;;;22.5;27.15;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 03:00:;;;;;;;4.26;;;;;;;;;;22.5;27.05;;;;;;;;;;;;22.5;27.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 02:00:;;;;;;;4.26;;;;;;;;;;22.5;27;;;;;;;;;;;;22.5;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 01:00:;;;;;;;4.26;;;;;;;;;;22.5;27;;;;;;;;;;;;22.5;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-11 00:00:;;;;;;;4.26;;;;;;;;;;22.5;27;;;;;;;;;;;;22.5;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 23:00:;;;;;;;4.26;;;;;;;;;;22.45;27.05;;;;;;;;;;;;22.45;27.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 22:00:;;;;;;;4.26;;;;;;;;;;22.5;27.1;;;;;;;;;;;;22.5;27.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 21:00:;;;;;;;4.26;;;;;;;;;;22.5;27;;;;;;;;;;;;22.5;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 20:00:;;;;;;;4.26;;;;;;;;;;22.5;27.1;;;;;;;;;;;;22.5;27.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 19:00:;;;;;;;4.26;;;;;;;;;;22.5;27.05;;;;;;;;;;;;22.5;27.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 18:00:;;;;;;;4.26;;;;;;;;;;22.5;27.05;;;;;;;;;;;;22.5;27.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 17:00:;;;;;;;4.26;;;;;;;;;;22.5;27;;;;;;;;;;;;22.5;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 16:00:;;;;;;;4.26;;;;;;;;;;22.5;27;;;;;;;;;;;;22.5;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 15:00:;;;;;;;4.26;;;;;;;;;;22.5;26.95;;;;;;;;;;;;22.5;26.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 14:00:;;;;;;;4.26;;;;;;;;;;22.45;26.9;;;;;;;;;;;;22.45;26.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 13:00:;;;;;;;4.26;;;;;;;;;;22.5;26.95;;;;;;;;;;;;22.5;26.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 12:00:;;;;;;;4.26;;;;;;;;;;22.45;26.9;;;;;;;;;;;;22.45;26.9;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 11:00:;;;;;;;4.26;;;;;;;;;;22.45;27;;;;;;;;;;;;22.45;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 10:00:;;;;;;;4.26;;;;;;;;;;22.5;27;;;;;;;;;;;;22.5;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 09:00:;;;;;;;4.26;;;;;;;;;;22.5;27;;;;;;;;;;;;22.5;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 08:00:;;;;;;;4.26;;;;;;;;;;22.5;27.05;;;;;;;;;;;;22.5;27.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 07:00:;;;;;;;4.27;;;;;;;;;;22.55;27.15;;;;;;;;;;;;22.55;27.15;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 06:00:;;;;;;;4.27;;;;;;;;;;22.6;27.2;;;;;;;;;;;;22.6;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 05:00:;;;;;;;4.27;;;;;;;;;;22.6;27.2;;;;;;;;;;;;22.6;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 04:00:;;;;;;;4.27;;;;;;;;;;22.6;27.25;;;;;;;;;;;;22.6;27.25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 03:00:;;;;;;;4.27;;;;;;;;;;22.6;27.05;;;;;;;;;;;;22.6;27.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 02:00:;;;;;;;4.27;;;;;;;;;;22.6;27.1;;;;;;;;;;;;22.6;27.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 01:00:;;;;;;;4.27;;;;;;;;;;22.6;27.15;;;;;;;;;;;;22.6;27.15;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-10 00:00:;;;;;;;4.27;;;;;;;;;;22.6;27.15;;;;;;;;;;;;22.6;27.15;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 23:00:;;;;;;;4.27;;;;;;;;;;22.6;27.25;;;;;;;;;;;;22.6;27.25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 22:00:;;;;;;;4.27;;;;;;;;;;22.5;27.2;;;;;;;;;;;;22.5;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 21:00:;;;;;;;4.27;;;;;;;;;;22.6;27.1;;;;;;;;;;;;22.6;27.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 20:00:;;;;;;;4.27;;;;;;;;;;22.55;27.2;;;;;;;;;;;;22.55;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 19:00:;;;;;;;4.27;;;;;;;;;;22.55;27.2;;;;;;;;;;;;22.55;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 18:00:;;;;;;;4.27;;;;;;;;;;22.55;27.25;;;;;;;;;;;;22.55;27.25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 17:00:;;;;;;;4.27;;;;;;;;;;22.6;27.2;;;;;;;;;;;;22.6;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 16:00:;;;;;;;4.27;;;;;;;;;;22.55;27.1;;;;;;;;;;;;22.55;27.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 15:00:;;;;;;;4.27;;;;;;;;;;22.55;27;;;;;;;;;;;;22.55;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 14:00:;;;;;;;4.27;;;;;;;;;;22.55;27.1;;;;;;;;;;;;22.55;27.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 13:00:;;;;;;;4.27;;;;;;;;;;22.5;27.1;;;;;;;;;;;;22.5;27.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 12:00:;;;;;;;4.27;;;;;;;;;;22.55;27.05;;;;;;;;;;;;22.55;27.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 11:00:;;;;;;;4.27;;;;;;;;;;22.6;27.05;;;;;;;;;;;;22.6;27.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 10:00:;;;;;;;4.27;;;;;;;;;;22.5;27.15;;;;;;;;;;;;22.5;27.15;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 09:00:;;;;;;;4.27;;;;;;;;;;22.5;27.05;;;;;;;;;;;;22.5;27.05;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 08:00:;;;;;;;4.27;;;;;;;;;;22.55;27.15;;;;;;;;;;;;22.55;27.15;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 07:00:;;;;;;;4.26;;;;;;;;;;22.65;27.2;;;;;;;;;;;;22.65;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 06:00:;;;;;;;4.26;;;;;;;;;;22.65;27.3;;;;;;;;;;;;22.65;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 05:00:;;;;;;;4.26;;;;;;;;;;22.7;27.3;;;;;;;;;;;;22.7;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 04:00:;;;;;;;4.26;;;;;;;;;;22.7;27.2;;;;;;;;;;;;22.7;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 03:00:;;;;;;;4.26;;;;;;;;;;22.6;27.3;;;;;;;;;;;;22.6;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 02:00:;;;;;;;4.26;;;;;;;;;;22.6;27.2;;;;;;;;;;;;22.6;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 01:00:;;;;;;;4.26;;;;;;;;;;22.65;27.25;;;;;;;;;;;;22.65;27.25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-09 00:00:;;;;;;;4.26;;;;;;;;;;22.65;27.3;;;;;;;;;;;;22.65;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 23:00:;;;;;;;4.26;;;;;;;;;;22.65;27.3;;;;;;;;;;;;22.65;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 22:00:;;;;;;;4.26;;;;;;;;;;22.65;27.25;;;;;;;;;;;;22.65;27.25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 21:00:;;;;;;;4.26;;;;;;;;;;22.6;27.25;;;;;;;;;;;;22.6;27.25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 20:00:;;;;;;;4.26;;;;;;;;;;22.6;27.3;;;;;;;;;;;;22.6;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 19:00:;;;;;;;4.26;;;;;;;;;;22.7;27.3;;;;;;;;;;;;22.7;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 18:00:;;;;;;;4.26;;;;;;;;;;22.65;27.25;;;;;;;;;;;;22.65;27.25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 17:00:;;;;;;;4.26;;;;;;;;;;22.6;27.2;;;;;;;;;;;;22.6;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 16:00:;;;;;;;4.26;;;;;;;;;;22.65;27.2;;;;;;;;;;;;22.65;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 15:00:;;;;;;;4.26;;;;;;;;;;22.6;27.15;;;;;;;;;;;;22.6;27.15;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 14:00:;;;;;;;4.25;;;;;;;;;;22.6;27.2;;;;;;;;;;;;22.6;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 13:00:;;;;;;;4.25;;;;;;;;;;22.55;27.1;;;;;;;;;;;;22.55;27.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 12:00:;;;;;;;4.25;;;;;;;;;;22.6;27.1;;;;;;;;;;;;22.6;27.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 11:00:;;;;;;;4.25;;;;;;;;;;22.6;27.2;;;;;;;;;;;;22.6;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 10:00:;;;;;;;4.25;;;;;;;;;;22.6;27.2;;;;;;;;;;;;22.6;27.2;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 09:00:;;;;;;;4.25;;;;;;;;;;22.6;27.1;;;;;;;;;;;;22.6;27.1;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 08:00:;;;;;;;4.26;;;;;;;;;;22.65;27.3;;;;;;;;;;;;22.65;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 07:00:;;;;;;;4.26;;;;;;;;;;22.7;27.35;;;;;;;;;;;;22.7;27.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 06:00:;;;;;;;4.26;;;;;;;;;;22.75;27.3;;;;;;;;;;;;22.75;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 05:00:;;;;;;;4.26;;;;;;;;;;22.75;27.3;;;;;;;;;;;;22.75;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 04:00:;;;;;;;4.26;;;;;;;;;;22.75;27.4;;;;;;;;;;;;22.75;27.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 03:00:;;;;;;;4.26;;;;;;;;;;22.8;27.3;;;;;;;;;;;;22.8;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 02:00:;;;;;;;4.26;;;;;;;;;;22.8;27.25;;;;;;;;;;;;22.8;27.25;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 01:00:;;;;;;;4.27;;;;;;;;;;22.8;27.3;;;;;;;;;;;;22.8;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-08 00:00:;;;;;;;4.26;;;;;;;;;;22.75;27.4;;;;;;;;;;;;22.75;27.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-07 23:00:;;;;;;;4.26;;;;;;;;;;22.8;27.35;;;;;;;;;;;;22.8;27.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-07 22:00:;;;;;;;4.26;;;;;;;;;;22.75;27.3;;;;;;;;;;;;22.75;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-07 21:00:;;;;;;;4.26;;;;;;;;;;22.7;27.35;;;;;;;;;;;;22.7;27.35;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-07 20:00:;;;;;;;4.26;;;;;;;;;;22.7;27.3;;;;;;;;;;;;22.7;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-07 19:00:;;;;;;;4.26;;;;;;;;;;22.7;27.3;;;;;;;;;;;;22.7;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-07 18:00:;;;;;;;4.27;;;;;;;;;;22.8;27.4;;;;;;;;;;;;22.8;27.4;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
2023-02-07 17:00:;;;;;;;4.26;;;;;;;;;;22.7;27.3;;;;;;;;;;;;22.7;27.3;0;0;0;0;0;0;0;;;;;;;;;;;;;;-99;-99;;;;;;;;;;0;DE6008D81F7F6E25;Paulownia - xNode #1
